ID,Name,Nationality,Overall,Value,Wage,Preferred Foot,Work Rate,Body Type,Position,Height,Weight,Release Clause,Year,in_2019,in_2020,in_2021,in_2022,in_2023,Age in 2019,Age in 2023,2019 Club,2020 Club,2021 Club,2022 Club,2023 Club,Total Clubs 2019-2023
156433,A. Talavera,Mexico,79,€0,€0,Right,Medium/ Medium,Normal (185+),Substitute,186cm,85kg,€6.3M,2023,1,1,1,1,1,35,39,Deportivo Toluca,Deportivo Toluca,U.N.A.M.,Club Universidad Nacional,Free Agent,4
235769,O. Dale,England,66,€1.4M,€4K,Right,High/ Medium,Lean (170-185),Substitute,175cm,65kg,€6.3M,2023,1,1,1,1,1,19,23,Crewe Alexandra,Crewe Alexandra,Crewe Alexandra,Blackpool,Portsmouth,3
235028,T. McIntyre,Scotland,68,€2.2M,€7K,Left,Medium/ High,Lean (185+),Left Centre Back,185cm,73kg,€4.6M,2023,1,1,1,1,1,19,23,Reading,Reading,Reading,Reading,Reading,1
234777,Z. Steffen,United States,77,€9.5M,€73K,Right,Medium/ Medium,Stocky (185+),Goalkeeper,191cm,86kg,€6.3M,2023,1,1,1,1,1,23,27,Columbus Crew SC,Fortuna Düsseldorf,Manchester City,Manchester City,Middlesbrough,4
228736,W. Faríñez,Venezuela,73,€3.7M,€15K,Right,Medium/ Medium,Normal (170-185),Reserve,180cm,77kg,€7.3M,2023,1,1,1,1,1,20,24,Millonarios FC,Millonarios FC,Racing Club de Lens,Racing Club de Lens,Racing Club de Lens,2
188094,J. McLaughlin,Scotland,70,€275K,€20K,Right,Medium/ Medium,Normal (185+),Substitute,188cm,83kg,€495K,2023,1,1,1,1,1,30,34,Sunderland,Sunderland,Rangers FC,Rangers FC,Rangers FC,2
230621,G. Donnarumma,Italy,88,€103.5M,€110K,Right,Medium/ Medium,Unique,Goalkeeper,196cm,90kg,€199.2M,2023,1,1,1,1,1,19,23,Milan,Milan,Milan,Paris Saint-Germain,Paris Saint-Germain,2
248171,D. Bettella,Italy,64,€1.2M,€8K,Right,Low/ Medium,Lean (185+),Reserve,185cm,75kg,€2.4M,2023,1,1,1,1,1,18,22,Pescara,Pescara,AC Monza,AC Monza,AC Monza,2
186153,W. Szczęsny,Poland,86,€33.5M,€125K,Right,Medium/ Medium,Lean (185+),Goalkeeper,195cm,90kg,€57.0M,2023,1,1,1,1,1,28,32,Juventus,Juventus,Juventus,Juventus,Juventus,1
163264,T. Heaton,England,73,€350K,€34K,Right,Medium/ Medium,Normal (185+),Substitute,188cm,85kg,€665K,2023,1,1,1,1,1,32,36,Burnley,Aston Villa,Aston Villa,Manchester United,Manchester United,3
234291,L. Väisänen,Finland,69,€2.6M,€2K,Right,Medium/ Medium,Lean (185+),Left Centre Back,186cm,80kg,€3.8M,2023,1,1,1,1,1,20,24,Free Agent,IF Elfsborg,IF Elfsborg,IF Elfsborg,IF Elfsborg,2
198513,C. Ramos,Portugal,74,€3.2M,€9K,Right,Medium/ Medium,Normal (170-185),Substitute,183cm,83kg,€6.6M,2023,1,1,1,1,1,26,30,CD Tondela,CD Tondela,FC Porto,FC Porto,FC Porto,2
245132,D. Popov,Ukraine,73,€6.5M,€650,Right,High/ Medium,Normal (185+),Substitute,185cm,81kg,€15.6M,2023,1,1,1,1,1,19,23,Dynamo Kyiv,Dynamo Kyiv,Dynamo Kyiv,Dynamo Kyiv,Dynamo Kyiv,1
215316,G. Rulli,Argentina,82,€20.5M,€34K,Right,Medium/ Medium,Normal (185+),Goalkeeper,189cm,84kg,€43.1M,2023,1,1,1,1,1,26,30,Real Sociedad,Montpellier HSC,Villarreal CF,Villarreal CF,Villarreal CF,3
212067,C. Vargas,Colombia,79,€8.5M,€14K,Left,Medium/ Medium,Normal (185+),Goalkeeper,187cm,82kg,€14.5M,2023,1,1,1,1,1,29,32,Deportivo Cali,Club Atlas,Club Atlas,Club Atlas,Club Atlas,2
245264,M. Kaufmann,Denmark,65,€1.5M,€5K,Right,High/ Medium,Normal (185+),Substitute,190cm,82kg,€6.3M,2023,1,1,1,1,1,17,21,Aalborg BK,FC København,FC København,Hamburger SV,Karlsruher SC,4
200159,S. Ortega,Germany,80,€14.5M,€95K,Right,Medium/ Medium,Normal (185+),Substitute,185cm,88kg,€26.8M,2023,1,1,1,1,1,25,29,DSC Arminia Bielefeld,DSC Arminia Bielefeld,DSC Arminia Bielefeld,DSC Arminia Bielefeld,Manchester City,2
162835,S. Handanovič,Slovenia,84,€4.7M,€46K,Right,Medium/ Medium,Unique,Goalkeeper,193cm,92kg,€7.8M,2023,1,1,1,1,1,33,37,Inter,Inter,Inter,Inter,Inter,1
246194,B. Horton,England,58,€425K,€1K,Left,Medium/ Medium,Normal (170-185),Substitute,178cm,75kg,€829K,2023,1,1,1,1,1,17,20,Doncaster Rovers,Doncaster Rovers,Doncaster Rovers,Doncaster Rovers,Doncaster Rovers,1
241493,S. Cartwright,England,49,€110K,€900,Right,Medium/ Medium,Normal (185+),Reserve,185cm,75kg,€261K,2023,1,1,1,1,1,17,19,Peterborough United,Peterborough United,Peterborough United,Peterborough United,Peterborough United,1
189117,R. Bürki,Switzerland,79,€11.5M,€43K,Right,Medium/ Medium,Normal (185+),Reserve,187cm,85kg,€19.6M,2023,1,1,1,1,1,27,30,Borussia Dortmund,Borussia Dortmund,Borussia Dortmund,Borussia Dortmund,Borussia Dortmund,1
200316,T. Horn,Germany,75,€4.7M,€20K,Left,Medium/ Medium,Normal (185+),Substitute,192cm,90kg,€8.8M,2023,1,1,1,1,1,25,29,1. FC Köln,1. FC Köln,1. FC Köln,1. FC Köln,1. FC Köln,1
230872,M. Svilar,Serbia,69,€2.7M,€15K,Right,Medium/ Medium,Normal (185+),Substitute,189cm,83kg,€5.1M,2023,1,1,1,1,1,18,22,SL Benfica,SL Benfica,SL Benfica,SL Benfica,Roma,2
173373,S. Romero,Argentina,78,€1.6M,€10K,Right,Medium/ Medium,Normal (185+),Substitute,192cm,86kg,€2.2M,2023,1,1,1,1,1,31,35,Manchester United,Manchester United,Manchester United,Manchester United,Boca Juniors,2
236551,H. Darling,England,68,€2.5M,€9K,Right,High/ Medium,Lean (185+),Left Centre Back,189cm,82kg,€5.3M,2023,1,1,1,1,1,18,22,Cambridge United,Cambridge United,Cambridge United,Milton Keynes Dons,Swansea City,3
192984,K. Casteels,Belgium,84,€31.5M,€55K,Left,Medium/ Medium,Normal (185+),Goalkeeper,197cm,86kg,€55.9M,2023,1,1,1,1,1,26,30,VfL Wolfsburg,VfL Wolfsburg,VfL Wolfsburg,VfL Wolfsburg,VfL Wolfsburg,1
198009,M. Perin,Italy,79,€13.5M,€78K,Right,Medium/ Medium,Lean (185+),Substitute,188cm,77kg,€24.0M,2023,1,1,1,1,1,25,29,Juventus,Genoa,Genoa,Juventus,Juventus,2
235949,G. Strefezza,Brazil,75,€7.5M,€18K,Right,High/ Medium,Normal (170-),Right Wing,168cm,65kg,€14.1M,2023,1,1,1,1,1,21,25,US Cremonese,SPAL,SPAL,Lecce,Lecce,3
247497,A. Bella Kotchap,Germany,73,€6M,€26K,Right,Medium/ Medium,Stocky (185+),Right Centre Back,190cm,87kg,€12.6M,2023,1,1,1,1,1,16,20,VfL Bochum 1848,VfL Bochum 1848,VfL Bochum 1848,VfL Bochum 1848,Southampton,2
193314,A. itor,Spain,77,€5.5M,€21K,Right,Medium/ Medium,Normal (170-185),Substitute,182cm,78kg,€11.6M,2023,1,1,1,1,1,27,31,Levante UD,Levante UD,Levante UD,Levante Unión Deportiva,CA Osasuna,3
223952,D. Soria,Spain,82,€21M,€32K,Right,Medium/ Medium,Lean (185+),Goalkeeper,192cm,85kg,€44.1M,2023,1,1,1,1,1,25,29,Getafe CF,Getafe CF,Getafe CF,Getafe CF,Getafe CF,1
150724,J. Hart,England,76,€825K,€23K,Right,Medium/ Medium,Normal (185+),Goalkeeper,196cm,91kg,€1.5M,2023,1,1,1,1,1,31,35,Burnley,Burnley,Tottenham Hotspur,Celtic,Celtic,3
239221,T. Magloire,England,62,€550K,€3K,Right,Low/ Medium,Stocky (185+),Substitute,185cm,78kg,€1.0M,2023,1,1,1,1,1,19,23,Blackburn Rovers,Blackburn Rovers,Blackburn Rovers,Blackburn Rovers,Northampton Town,2
163155,B. Foster,England,77,€1.2M,€25K,Left,Medium/ Medium,Normal (185+),Goalkeeper,193cm,90kg,€2.4M,2023,1,1,1,1,1,35,38,Watford,Watford,Watford,Watford,Watford,1
215698,M. Maignan,France,87,€80M,€90K,Right,Medium/ Medium,Normal (185+),Goalkeeper,191cm,89kg,€142.0M,2023,1,1,1,1,1,22,26,LOSC Lille,LOSC Lille,LOSC Lille,AC Milan,AC Milan,2
206003,Y. Mvogo,Switzerland,75,€5M,€15K,Right,Medium/ Medium,Stocky (185+),Goalkeeper,189cm,93kg,€10.4M,2023,1,1,1,1,1,24,28,RB Leipzig,RB Leipzig,PSV,PSV,FC Lorient,3
185122,P. Gulácsi,Hungary,85,€26.5M,€65K,Right,Medium/ Medium,Normal (185+),Goalkeeper,191cm,86kg,€45.1M,2023,1,1,1,1,1,28,32,RB Leipzig,RB Leipzig,RB Leipzig,RB Leipzig,RB Leipzig,1
240322,H. Brockbank,England,60,€475K,€550,Right,Medium/ Medium,Lean (170-185),Right Back,180cm,73kg,€831K,2023,1,1,1,1,1,19,23,Bolton Wanderers,Bolton Wanderers,Bolton Wanderers,Bolton Wanderers,St. Patrick's Athletic,2
186098,R. Cota,Mexico,76,€0,€0,Right,Medium/ Medium,Normal (170-185),Substitute,183cm,86kg,€6.3M,2023,1,1,1,1,1,30,34,Club León,Club León,Club León,Club León,Free Agent,2
247755,V. Gembalies,Germany,61,€625K,€1K,Right,High/ Medium,Stocky (185+),Substitute,187cm,87kg,€1.0M,2023,1,1,1,1,1,18,22,MSV Duisburg,MSV Duisburg,MSV Duisburg,MSV Duisburg,MSV Duisburg,1
190113,M. Günok,Turkey,73,€1M,€27K,Right,Medium/ Medium,Normal (185+),Substitute,196cm,92kg,€2.0M,2023,1,1,1,1,1,29,33,Medipol Başakşehir FK,Medipol Başakşehir FK,Medipol Başakşehir FK,Beşiktaş JK,Beşiktaş JK,2
209960,P. acheco,Spain,78,€10.5M,€11K,Left,Medium/ Medium,Normal (185+),Goalkeeper,186cm,81kg,€17.6M,2023,1,1,1,1,1,26,30,Deportivo Alavés,Deportivo Alavés,Deportivo Alavés,Deportivo Alavés,Deportivo Alavés,1
242907,B. Reynolds,United States,66,€1.8M,€10K,Right,Medium/ Medium,Lean (185+),Substitute,188cm,75kg,€6.3M,2023,1,1,1,1,1,17,21,FC Dallas,FC Dallas,FC Dallas,Roma,KVC Westerlo,3
226300,U. Çakır,Turkey,80,€22.5M,€33K,Right,Medium/ Medium,Normal (185+),Goalkeeper,191cm,82kg,€44.4M,2023,1,1,1,1,1,22,26,Trabzonspor,Trabzonspor,Trabzonspor,Trabzonspor,Trabzonspor,1
216065,M. Sportiello,Italy,75,€3.7M,€30K,Right,Medium/ Medium,Normal (185+),Substitute,192cm,87kg,€6.3M,2023,1,1,1,1,1,26,30,Frosinone,Atalanta,Atalanta,Atalanta,Atalanta,2
248188,S. Kyu,Korea Republic,68,€2.7M,€5K,Right,High/ Medium,Normal (170-185),Right Wing,179cm,72kg,€4.1M,2023,1,1,1,1,1,18,22,Pohang Steelers,Pohang Steelers,Pohang Steelers,Jeonbuk Hyundai Motors,Jeonbuk Hyundai Motors,2
194911,A. drián,Spain,72,€250K,€28K,Right,Medium/ Medium,Normal (185+),Reserve,190cm,80kg,€463K,2023,1,1,1,1,1,31,35,West Ham United,Liverpool,Liverpool,Liverpool,Liverpool,2
247360,L. Stergiou,Switzerland,67,€2.5M,€3K,Right,Low/ Medium,Normal (170-185),Substitute,180cm,75kg,€5.2M,2023,1,1,1,1,1,16,20,FC St. Gallen,FC St. Gallen,FC St. Gallen,FC St. Gallen 1879,FC St. Gallen 1879,2
245041,Z. Chenjie,China PR,65,€1.7M,€2K,Right,Low/ High,Normal (185+),Substitute,185cm,78kg,€3.0M,2023,1,1,1,1,1,17,21,Shanghai Greenland Shenhua FC,Shanghai Greenland Shenhua FC,Shanghai Greenland Shenhua FC,Shanghai Shenhua FC,Shanghai Shenhua FC,2
220624,L. Acosta,Argentina,68,€1.3M,€5K,Right,Medium/ Medium,Normal (185+),Substitute,187cm,84kg,€6.3M,2023,1,1,1,1,1,23,27,Belgrano de Córdoba,Belgrano de Córdoba,Club Atlético Lanús,Club Atlético Lanús,Club Atlético Sarmiento,3
193152,H. errerín,Spain,75,€1.8M,€15K,Right,Medium/ Medium,Stocky (185+),Goalkeeper,187cm,89kg,€3.0M,2023,1,1,1,1,1,30,33,Athletic Club de Bilbao,Athletic Club de Bilbao,Athletic Club de Bilbao,Al Raed,Al Raed,2
214584,F. Armani,Argentina,79,€1.9M,€10K,Right,Medium/ Medium,Stocky (185+),Substitute,189cm,88kg,€2.7M,2023,1,1,1,1,1,31,35,River Plate,River Plate,River Plate,River Plate,River Plate,1
222464,S. ivera,Spain,72,€2.6M,€7K,Right,Medium/ Medium,Normal (170-185),Substitute,184cm,75kg,€4.4M,2023,1,1,1,1,1,21,25,Deportivo Alavés,UD Almería,Deportivo Alavés,Deportivo Alavés,Deportivo Alavés,2
214462,I. Arboleda,Colombia,71,€2M,€10K,Right,Medium/ Medium,Normal (170-185),Substitute,182cm,80kg,€4.4M,2023,1,1,1,1,1,22,26,Club Atlético Banfield,Club Atlético Banfield,Club Atlético Banfield,Rayo Vallecano,Rayo Vallecano,2
206585,K. epa,Spain,80,€20.5M,€80K,Right,Medium/ Medium,Lean (185+),Substitute,186cm,88kg,€39.5M,2023,1,1,1,1,1,23,27,Chelsea,Chelsea,Chelsea,Chelsea,Chelsea,1
135451,G. omes,Brazil,75,€675K,€26K,Right,Medium/ Medium,Lean (185+),Substitute,191cm,95kg,€1.3M,2023,1,1,1,1,1,37,38,Watford,Watford,Watford,Watford,Watford,1
203775,L. Karius,Germany,72,€1.7M,€46K,Right,Medium/ Medium,Normal (185+),Reserve,189cm,87kg,€3.1M,2023,1,1,1,1,1,25,28,Beşiktaş JK,Beşiktaş JK,1. FC Union Berlin,Liverpool,Liverpool,3
248484,N. Collins,Republic of Ireland,75,€10.5M,€41K,Right,Medium/ High,Normal (185+),Right Centre Back,193cm,81kg,€22.1M,2023,1,1,1,1,1,17,21,Stoke City,Stoke City,Stoke City,Burnley,Wolverhampton Wanderers,3
189324,A. McCarthy,England,75,€2.8M,€34K,Right,Medium/ Medium,Lean (185+),Substitute,193cm,79kg,€5.3M,2023,1,1,1,1,1,28,32,Southampton,Southampton,Southampton,Southampton,Southampton,1
216325,A. Gunn,England,72,€2.5M,€22K,Right,Medium/ Medium,Lean (185+),Substitute,196cm,77kg,€4.9M,2023,1,1,1,1,1,22,26,Southampton,Southampton,Southampton,Norwich City,Norwich City,2
204120,T. Vaclík,Czech Republic,80,€0,€0,Right,Medium/ Medium,Normal (185+),Goalkeeper,188cm,85kg,€6.3M,2023,1,1,1,1,1,29,33,Sevilla FC,Sevilla FC,Sevilla FC,Olympiacos CFP,Free Agent,3
252316,H. Ekdal,Sweden,70,€3.3M,€4K,Right,Medium/ Medium,Normal (185+),Left Centre Back,188cm,76kg,€4.8M,2023,1,1,1,1,1,19,23,Hammarby IF,IK Sirius,IK Sirius,Djurgårdens IF,Djurgårdens IF,3
193698,O. Baumann,Germany,83,€18M,€40K,Right,Medium/ Medium,Normal (185+),Goalkeeper,187cm,82kg,€30.6M,2023,1,1,1,1,1,28,32,TSG 1899 Hoffenheim,TSG 1899 Hoffenheim,TSG 1899 Hoffenheim,TSG Hoffenheim,TSG Hoffenheim,2
215223,W. Benítez,Argentina,80,€17.5M,€19K,Right,Medium/ Medium,Normal (185+),Goalkeeper,191cm,93kg,€25.8M,2023,1,1,1,1,1,25,29,OGC Nice,OGC Nice,OGC Nice,OGC Nice,PSV,2
227290,M. Dmitrović,Serbia,80,€16M,€25K,Left,Medium/ Medium,Stocky (185+),Substitute,194cm,94kg,€34.8M,2023,1,1,1,1,1,26,30,SD Eibar,SD Eibar,SD Eibar,Sevilla FC,Sevilla FC,2
168435,S. Sirigu,Italy,78,€0,€0,Right,Medium/ Medium,Normal (185+),Substitute,192cm,85kg,€6.3M,2023,1,1,1,1,1,31,35,Torino,Torino,Torino,Genoa,Free Agent,3
163705,S. Mandanda,France,79,€1.9M,€25K,Right,Medium/ Medium,Normal (185+),Goalkeeper,185cm,82kg,€3.6M,2023,1,1,1,1,1,33,37,Olympique de Marseille,Olympique de Marseille,Olympique de Marseille,Olympique de Marseille,Stade Rennais FC,2
228505,P. Pentz,Austria,73,€3.6M,€13K,Left,Medium/ Medium,Normal (170-185),Goalkeeper,182cm,81kg,€7.5M,2023,1,1,1,1,1,21,25,FK Austria Wien,FK Austria Wien,FK Austria Wien,FK Austria Wien,Stade de Reims,2
215086,B. Cortés,Chile,72,€2.1M,€4K,Right,Medium/ Medium,Normal (185+),Goalkeeper,185cm,79kg,€3.1M,2023,1,1,1,1,1,23,27,Colo-Colo,Colo-Colo,Colo-Colo,Free Agent,Colo-Colo,2
224599,Y. Junling,China PR,73,€1.6M,€12K,Right,Medium/ Medium,Normal (185+),Goalkeeper,191cm,83kg,€2.5M,2023,1,1,1,1,1,27,31,Shanghai SIPG FC,Shanghai SIPG FC,Shanghai SIPG FC,Shanghai Port FC,Shanghai Port FC,2
201325,C. Tătărușanu,Romania,76,€825K,€25K,Right,Medium/ Medium,Normal (185+),Substitute,198cm,90kg,€1.4M,2023,1,1,1,1,1,32,36,FC Nantes,Olympique Lyonnais,Milan,AC Milan,AC Milan,4
213536,M. Crépeau,Canada,74,€3.6M,€6K,Right,Medium/ Medium,Stocky (170-185),Substitute,180cm,88kg,€5.7M,2023,1,1,1,1,1,24,28,Vancouver Whitecaps FC,Vancouver Whitecaps FC,Vancouver Whitecaps FC,Vancouver Whitecaps FC,Los Angeles FC,2
222511,E. Unsain,Argentina,75,€5.5M,€11K,Right,Medium/ Medium,Normal (185+),Goalkeeper,188cm,83kg,€8.7M,2023,1,1,1,1,1,23,27,Defensa y Justicia,Defensa y Justicia,Defensa y Justicia,Defensa y Justicia,Defensa y Justicia,1
203841,N. Pope,England,81,€17M,€75K,Right,Medium/ Medium,Lean (185+),Goalkeeper,199cm,76kg,€32.3M,2023,1,1,1,1,1,26,30,Burnley,Burnley,Burnley,Burnley,Newcastle United,2
231691,A. Lafont,France,80,€25.5M,€21K,Right,Medium/ Medium,Lean (185+),Goalkeeper,196cm,90kg,€52.9M,2023,1,1,1,1,1,19,23,Fiorentina,FC Nantes,FC Nantes,FC Nantes,FC Nantes,2
140233,G. Ochoa,Mexico,80,€0,€0,Right,Medium/ Medium,Lean (170-185),Goalkeeper,185cm,78kg,€6.3M,2023,1,1,1,1,1,32,36,Standard de Liège,Club América,Club América,Club América,Free Agent,3
212442,J. Sá,Portugal,81,€20M,€74K,Right,Medium/ Medium,Normal (185+),Goalkeeper,192cm,84kg,€39.5M,2023,1,1,1,1,1,25,29,Olympiacos CFP,Olympiacos CFP,Olympiacos CFP,Wolverhampton Wanderers,Wolverhampton Wanderers,2
184436,A. Smithies,England,71,€1M,€16K,Right,Medium/ Medium,Normal (185+),Substitute,189cm,88kg,€1.9M,2023,1,1,1,1,1,28,31,Cardiff City,Cardiff City,Cardiff City,Cardiff City,Cardiff City,1
206075,S. Johnstone,England,75,€4.7M,€36K,Right,Medium/ Medium,Normal (185+),Substitute,193cm,85kg,€9.3M,2023,1,1,1,1,1,25,29,West Bromwich Albion,West Bromwich Albion,West Bromwich Albion,West Bromwich Albion,Crystal Palace,2
139062,W. Caballero,Argentina,70,€180K,€12K,Right,Medium/ Medium,Normal (185+),Reserve,186cm,83kg,€342K,2023,1,1,1,1,1,36,40,Chelsea,Chelsea,Chelsea,Chelsea,Southampton,2
183497,O. Karnezis,Greece,70,€180K,€9K,Right,Medium/ Medium,Normal (185+),Substitute,190cm,81kg,€342K,2023,1,1,1,1,1,32,35,Napoli,Napoli,LOSC Lille,LOSC Lille,LOSC Lille,2
190780,S. Johnson,United States,73,€1M,€6K,Right,Medium/ Medium,Normal (185+),Substitute,190cm,98kg,€1.5M,2023,1,1,1,1,1,29,33,New York City FC,New York City FC,New York City FC,New York City FC,New York City FC,1
211990,O. Vlachodimos,Greece,81,€22M,€15K,Right,Medium/ Medium,Lean (185+),Goalkeeper,190cm,81kg,€45.7M,2023,1,1,1,1,1,24,28,SL Benfica,SL Benfica,SL Benfica,SL Benfica,SL Benfica,1
229091,B. Peacock-Farrell,Northern Ireland,67,€1.3M,€10K,Left,Medium/ Medium,Stocky (185+),Substitute,192cm,74kg,€2.7M,2023,1,1,1,1,1,21,25,Leeds United,Burnley,Burnley,Sheffield Wednesday,Burnley,3
200059,C. Coosemans,Belgium,67,€775K,€6K,Right,Medium/ Medium,Normal (185+),Substitute,186cm,84kg,€1.2M,2023,1,1,1,1,1,25,29,KAA Gent,KAA Gent,KAA Gent,RSC Anderlecht,RSC Anderlecht,2
206652,S. Rico,Spain,76,€6.5M,€49K,Right,Medium/ Medium,Normal (185+),Reserve,196cm,90kg,€12.5M,2023,1,1,1,1,1,24,28,Fulham,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,2
209981,Y. Bounou,Morocco,84,€22.5M,€34K,Left,Medium/ Medium,Lean (185+),Goalkeeper,192cm,78kg,€47.3M,2023,1,1,1,1,1,27,31,Girona FC,Sevilla FC,Sevilla FC,Sevilla FC,Sevilla FC,2
16254,T. Howard,United States,71,€240K,€2K,Right,Medium/ Medium,Normal (185+),Goalkeeper,191cm,88kg,€348K,2023,1,1,1,1,1,39,40,Colorado Rapids,Colorado Rapids,Colorado Rapids,Colorado Rapids,Colorado Rapids,1
240455,B. Sass-Davies,Wales,61,€700K,€2K,Right,Medium/ Medium,Normal (185+),Substitute,191cm,79kg,€1.4M,2023,1,1,1,1,1,18,22,Crewe Alexandra,Crewe Alexandra,Crewe Alexandra,Crewe Alexandra,Crewe Alexandra,1
162328,R. Pasveer,Netherlands,75,€625K,€8K,Right,Medium/ Medium,Normal (185+),Goalkeeper,187cm,88kg,€875K,2023,1,1,1,1,1,34,38,Vitesse,Vitesse,Vitesse,Ajax,Ajax,2
223727,C. MacGillivray,Scotland,65,€550K,€3K,Right,Medium/ Medium,Normal (185+),Substitute,188cm,78kg,€1.0M,2023,1,1,1,1,1,25,29,Portsmouth,Portsmouth,Portsmouth,Charlton Athletic,Charlton Athletic,2
227127,Á. Remiro,Spain,82,€28M,€34K,Right,Medium/ Medium,Lean (185+),Goalkeeper,192cm,79kg,€60.9M,2023,1,1,1,1,1,23,27,Athletic Club de Bilbao,Real Sociedad,Real Sociedad,Real Sociedad,Real Sociedad,2
193331,K. Darlow,England,75,€3M,€50K,Right,Medium/ Medium,Normal (185+),Reserve,190cm,88kg,€5.7M,2023,1,1,1,1,1,27,31,Newcastle United,Newcastle United,Newcastle United,Newcastle United,Newcastle United,1
104389,R. Jarstein,Norway,72,€250K,€10K,Right,Medium/ Medium,Normal (185+),Substitute,192cm,88kg,€425K,2023,1,1,1,1,1,33,37,Hertha BSC,Hertha BSC,Hertha BSC,Hertha BSC,Hertha BSC,1
146748,D. López,Spain,79,€1.9M,€11K,Right,Medium/ Medium,Lean (185+),Goalkeeper,196cm,89kg,€4.0M,2023,1,1,1,1,1,36,40,RCD Espanyol,RCD Espanyol,RCD Espanyol,RCD Espanyol de Barcelona,Rayo Vallecano,3
189084,E. Room,Curacao,73,€1M,€6K,Right,Medium/ Medium,Lean (185+),Goalkeeper,188cm,81kg,€1.5M,2023,1,1,1,1,1,29,33,Columbus Crew SC,Columbus Crew SC,Columbus Crew SC,Columbus Crew,Columbus Crew,2
227275,A. Rossi,Argentina,79,€19M,€16K,Right,Medium/ Medium,Normal (185+),Goalkeeper,195cm,95kg,€28.0M,2023,1,1,1,1,1,22,26,CD Antofagasta,Club Atlético Lanús,Boca Juniors,Boca Juniors,Boca Juniors,3
188400,T. Kaminski,Belgium,73,€2.3M,€27K,Right,Medium/ Medium,Lean (185+),Goalkeeper,188cm,70kg,€4.5M,2023,1,1,1,1,1,25,29,KAA Gent,KAA Gent,Blackburn Rovers,Blackburn Rovers,Blackburn Rovers,2
208104,M. atheus,Brazil,79,€13.5M,€15K,Right,Medium/ Medium,Normal (185+),Goalkeeper,190cm,84kg,€28.0M,2023,1,1,1,1,1,25,29,SC Braga,SC Braga,SC Braga,SC Braga,SC Braga,1
205849,E. Andrada,Argentina,79,€11.5M,€41K,Right,Medium/ Medium,Lean (185+),Goalkeeper,194cm,80kg,€18.4M,2023,1,1,1,1,1,27,30,Boca Juniors,Boca Juniors,Boca Juniors,CF Monterrey,CF Monterrey,2
111661,C. Kameni,Cameroon,73,€0,€0,Right,Medium/ Medium,Normal (185+),Substitute,186cm,86kg,€6.3M,2023,1,1,1,1,1,34,35,Fenerbahçe SK,Free Agent,Free Agent,Free Agent,Free Agent,2
142902,A. Pyatov,Ukraine,76,€825K,€500,Right,Medium/ Medium,Normal (185+),Substitute,190cm,90kg,€1.8M,2023,1,1,1,1,1,34,38,Shakhtar Donetsk,Shakhtar Donetsk,Shakhtar Donetsk,Shakhtar Donetsk,Shakhtar Donetsk,1
219754,B. Varela,Portugal,74,€3.9M,€8K,Right,Medium/ Medium,Normal (185+),Goalkeeper,191cm,88kg,€8.5M,2023,1,1,1,1,1,23,27,Ajax,Ajax,Vitória Guimarães,Vitória de Guimarães,Vitória de Guimarães,3
190243,M. Hitz,Switzerland,78,€2.4M,€17K,Right,Medium/ Medium,Normal (185+),Goalkeeper,194cm,91kg,€3.6M,2023,1,1,1,1,1,30,34,Borussia Dortmund,Borussia Dortmund,Borussia Dortmund,Borussia Dortmund,FC Basel 1893,2
163489,A. Consigli,Italy,80,€2.3M,€20K,Right,Medium/ Medium,Lean (185+),Goalkeeper,189cm,82kg,€3.9M,2023,1,1,1,1,1,31,35,Sassuolo,Sassuolo,Sassuolo,U.S. Sassuolo Calcio,U.S. Sassuolo Calcio,2
205878,S. Kapino,Greece,72,€2M,€11K,Right,Medium/ Medium,Normal (185+),Goalkeeper,196cm,88kg,€3.4M,2023,1,1,1,1,1,24,28,SV Werder Bremen,SV Werder Bremen,SV Werder Bremen,DSC Arminia Bielefeld,DSC Arminia Bielefeld,2
212151,T. Strakosha,Albania,78,€14M,€37K,Right,Medium/ Medium,Lean (185+),Substitute,193cm,78kg,€27.7M,2023,1,1,1,1,1,23,27,Lazio,Lazio,Lazio,Lazio,Brentford,2
225116,A. Meret,Italy,78,€14.5M,€36K,Left,Medium/ Medium,Lean (185+),Goalkeeper,190cm,83kg,€25.7M,2023,1,1,1,1,1,21,25,Napoli,Napoli,Napoli,Napoli,Napoli,1
198625,S. Bain,Scotland,67,€675K,€12K,Right,Medium/ Medium,Normal (170-185),Reserve,183cm,84kg,€1.2M,2023,1,1,1,1,1,26,30,Celtic,Celtic,Celtic,Celtic,Celtic,1
169697,D. Randolph,Republic of Ireland,73,€350K,€22K,Right,Medium/ Medium,Normal (185+),Substitute,188cm,78kg,€665K,2023,1,1,1,1,1,31,35,Middlesbrough,West Ham United,West Ham United,West Ham United,West Ham United,2
181481,D. Vukovic,Australia,70,€180K,€1K,Right,Medium/ Medium,Stocky (185+),Substitute,187cm,95kg,€225K,2023,1,1,1,1,1,33,37,KRC Genk,KRC Genk,KRC Genk,N.E.C. Nijmegen,Central Coast Mariners,3
224251,R. Zentner,Germany,76,€7M,€20K,Right,Medium/ Medium,Stocky (185+),Goalkeeper,194cm,96kg,€12.4M,2023,1,1,1,1,1,23,27,1. FSV Mainz 05,1. FSV Mainz 05,1. FSV Mainz 05,1. FSV Mainz 05,1. FSV Mainz 05,1
